#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Paenibacillus_phyllosphaerae--RS_GCF_014192105.1 as POCP was;	10.436734312166838%
POCP suggests seperate genus between the input genome and Brevibacillus_porteri--RS_GCF_003013475.1 as POCP was;	10.900381268941246%
POCP suggests seperate genus between the input genome and Aneurinibacillus_soli--RS_GCF_002355375.1 as POCP was;	11.115302401609457%
POCP suggests seperate genus between the input genome and Alkalispirochaeta_alkalica--RS_GCF_000373545.1 as POCP was;	35.5503237198352%
POCP suggests seperate genus between the input genome and Alkalispirochaeta_americana--RS_GCF_900156105.1 as POCP was;	36.08791208791209%
POCP suggests seperate genus between the input genome and Salinispira_pacifica--RS_GCF_000507245.1 as POCP was;	31.494538918844185%
POCP suggests seperate genus between the input genome and Sphaerochaeta_globosa--RS_GCF_000190435.1 as POCP was;	19.28276647217874%
POCP suggests seperate genus between the input genome and Marispirochaeta_aestuarii--RS_GCF_002087085.1 as POCP was;	35.80072090628219%
POCP suggests seperate genus between the input genome and Sediminispirochaeta_smaragdinae--RS_GCF_000143985.1 as POCP was;	29.132807762280173%
POCP suggests seperate genus between the input genome and Treponema_bryantii--RS_GCF_900113965.1 as POCP was;	15.523411869967193%
POCP suggests seperate genus between the input genome and Treponema_denticola--RS_GCF_000008185.1 as POCP was;	16.286545231899588%
POCP suggests seperate genus between the input genome and Brevibacillus_fortis--RS_GCF_003013395.1 as POCP was;	11.198208286674133%
POCP suggests seperate genus between the input genome and Spirochaeta_cellobiosiphila--RS_GCF_000426705.1 as POCP was;	24.289847448711203%
POCP suggests seperate genus between the input genome and Spirochaeta_africana--RS_GCF_000242595.2 as POCP was;	33.303795598877564%
POCP suggests seperate genus between the input genome and Spirochaeta_lutea--RS_GCF_000758165.1 as POCP was;	31.36970400464306%
POCP suggests seperate genus between the input genome and Sphaerochaeta_pleomorpha--RS_GCF_000236685.1 as POCP was;	19.268871215292315%
POCP suggests seperate genus between the input genome and Sediminispirochaeta_bajacaliforniensis--RS_GCF_000378205.1 as POCP was;	28.40728517296174%
POCP suggests seperate genus between the input genome and Treponema_brennaborense--RS_GCF_000212415.1 as POCP was;	20.660146699266505%
POCP suggests seperate genus between the input genome and Treponema_azotonutricium--RS_GCF_000214355.1 as POCP was;	21.763347371281075%
POCP suggests seperate genus between the input genome and Treponema_primitia--RS_GCF_000297095.1 as POCP was;	22.295261572172006%
POCP suggests seperate genus between the input genome and Treponema_caldarium--RS_GCF_000219725.1 as POCP was;	27.3711943793911%
POCP suggests seperate genus between the input genome and Planococcus_citreus--RS_GCF_003664125.1 as POCP was;	11.82039491479578%
POCP suggests seperate genus between the input genome and Aneurinibacillus_aneurinilyticus--RS_GCF_000466385.1 as POCP was;	10.813739300032505%
POCP suggests seperate genus between the input genome and Planococcus_halocryophilus--RS_GCF_001687585.2 as POCP was;	11.670795485824389%
POCP suggests seperate genus between the input genome and Planococcus_maitriensis--RS_GCF_003289925.1 as POCP was;	11.685742546276671%
POCP suggests seperate genus between the input genome and Parageobacillus_thermoglucosidasius--RS_GCF_001655645.1 as POCP was;	12.563775510204081%
POCP suggests seperate genus between the input genome and Bacillus_wudalianchiensis--RS_GCF_001685015.1 as POCP was;	11.482963501879471%
POCP suggests seperate genus between the input genome and Paenibacillus_ferrarius--RS_GCF_002027705.1 as POCP was;	9.529295589203423%
POCP suggests seperate genus between the input genome and Paenibacillus_tianmuensis--RS_GCF_900100345.1 as POCP was;	10.574081891093288%
POCP suggests seperate genus between the input genome and Paenibacillus_guangzhouensis--RS_GCF_009363075.1 as POCP was;	9.944101206237129%
POCP suggests seperate genus between the input genome and Paenibacillus_harenae--RS_GCF_000422465.1 as POCP was;	10.544918998527246%
POCP suggests seperate genus between the input genome and Paenibacillus_antri--RS_GCF_005765165.1 as POCP was;	10.481116424319312%
