#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Dissulfurirhabdus_thermomarina--RS_GCF_012979235.1 as POCP was;	17.67334582672625%
POCP suggests seperate genus between the input genome and Geobacter_lovleyi--RS_GCF_000020385.1 as POCP was;	14.940617577197148%
POCP suggests seperate genus between the input genome and Pelobacter_propionicus--RS_GCF_000015045.1 as POCP was;	14.458538877143528%
POCP suggests seperate genus between the input genome and Geobacter_pelophilus--RS_GCF_002117975.1 as POCP was;	15.821812596006144%
POCP suggests seperate genus between the input genome and Geobacter_pickeringii--RS_GCF_000817955.1 as POCP was;	15.984015984015985%
POCP suggests seperate genus between the input genome and Geoalkalibacter_subterraneus--RS_GCF_000827125.1 as POCP was;	16.181620577224972%
POCP suggests seperate genus between the input genome and Melittangium_boletus--RS_GCF_002305855.1 as POCP was;	17.81707697101901%
POCP suggests seperate genus between the input genome and Stigmatella_aurantiaca--RS_GCF_900109545.1 as POCP was;	18.922274646138565%
POCP suggests seperate genus between the input genome and Polyangium_spumosum--RS_GCF_009649845.1 as POCP was;	16.218045112781954%
POCP suggests seperate genus between the input genome and Chondromyces_apiculatus--RS_GCF_000601485.1 as POCP was;	15.81225281695396%
POCP suggests seperate genus between the input genome and Desulforegula_conservatrix--RS_GCF_000426225.1 as POCP was;	10.514488468361915%
POCP suggests seperate genus between the input genome and Desulfatibacillum_alkenivorans--RS_GCF_900142135.1 as POCP was;	11.816258688425506%
POCP suggests seperate genus between the input genome and Syntrophus_aciditrophicus--RS_GCF_000013405.1 as POCP was;	12.39193083573487%
POCP suggests seperate genus between the input genome and Geobacter_thiogenes--RS_GCF_900167465.1 as POCP was;	15.287500000000001%
POCP suggests seperate genus between the input genome and Geobacter_metallireducens--GB_GCA_011046855.1 as POCP was;	15.568475452196381%
POCP suggests seperate genus between the input genome and Geoalkalibacter_ferrihydriticus--RS_GCF_000820505.1 as POCP was;	17.141111789859497%
POCP suggests seperate genus between the input genome and Desulfuromonas_acetoxidans--RS_GCF_000167355.1 as POCP was;	14.075448361162646%
POCP suggests seperate genus between the input genome and Minicystis_rosea--RS_GCF_001931535.1 as POCP was;	13.853947293528373%
POCP suggests seperate genus between the input genome and Chondromyces_crocatus--RS_GCF_001189295.1 as POCP was;	16.276750786223825%
POCP suggests seperate genus between the input genome and Haliangium_ochraceum--RS_GCF_000024805.1 as POCP was;	19.006050129645637%
POCP suggests seperate genus between the input genome and Desulfatibacillum_aliphaticivorans--RS_GCF_000429905.1 as POCP was;	11.621162116211622%
POCP suggests seperate genus between the input genome and Desulforhopalus_singaporensis--RS_GCF_900104445.1 as POCP was;	11.982330204307011%
POCP suggests seperate genus between the input genome and Desulfurivibrio_alkaliphilus--RS_GCF_000092205.1 as POCP was;	14.285714285714285%
POCP suggests seperate genus between the input genome and Desulfacinum_hydrothermale--RS_GCF_900176285.1 as POCP was;	15.284941502075732%
POCP suggests seperate genus between the input genome and Desulfacinum_infernum--RS_GCF_900129305.1 as POCP was;	15.173980628960898%
POCP suggests seperate genus between the input genome and Desulfoglaeba_alkanexedens--RS_GCF_005377625.1 as POCP was;	14.797568231794076%
POCP suggests seperate genus between the input genome and Syntrophobacter_fumaroxidans--RS_GCF_000014965.1 as POCP was;	13.066064370412198%
POCP suggests seperate genus between the input genome and Dissulfuribacter_thermophilus--RS_GCF_001687335.1 as POCP was;	12.378362907842016%
