MAG_10	K00287
MAG_10	K00697
MAG_10	K01444
MAG_10	K01838
MAG_10	K02030
MAG_10	K02480
MAG_10	K02482
MAG_10	K03455
MAG_10	K03498
MAG_10	K09181
MAG_10	K10716
MAG_10	K11527
MAG_10	K13057
MAG_10	K13598
MAG_10	K16055
MAG_10	K20974
MAG_100	K00228
MAG_100	K00287
MAG_100	K01838
MAG_100	K02030
MAG_100	K02168
MAG_100	K02482
MAG_100	K03455
MAG_100	K07636
MAG_100	K10716
MAG_100	K11527
MAG_100	K20974
MAG_101	K01087
MAG_101	K01546
MAG_101	K01547
MAG_101	K01548
MAG_101	K02030
MAG_101	K02480
MAG_101	K02484
MAG_101	K03498
MAG_101	K09181
MAG_101	K13057
MAG_105	K00754
MAG_105	K02168
MAG_105	K02482
MAG_105	K03455
MAG_105	K03498
MAG_105	K03789
MAG_105	K05847
MAG_105	K08714
MAG_105	K09181
MAG_105	K11527
MAG_106	K01087
MAG_106	K01838
MAG_106	K02000
MAG_106	K02001
MAG_106	K02480
MAG_106	K02482
MAG_106	K03498
MAG_106	K03789
MAG_106	K09181
MAG_106	K10716
MAG_106	K13057
MAG_107	K00228
MAG_107	K00287
MAG_107	K01087
MAG_107	K02000
MAG_107	K02001
MAG_107	K02030
MAG_107	K02168
MAG_107	K03297
MAG_107	K03455
MAG_107	K03498
MAG_107	K03789
MAG_107	K05847
MAG_107	K06720
MAG_107	K07636
MAG_107	K09181
MAG_107	K13040
MAG_107	K13598
MAG_107	K20974
MAG_109	K00754
MAG_109	K02030
MAG_109	K02482
MAG_109	K03498
MAG_109	K03789
MAG_109	K03826
MAG_109	K07636
MAG_109	K11527
MAG_110	K01838
MAG_110	K03498
MAG_110	K05847
MAG_110	K07636
MAG_110	K10716
MAG_110	K11527
MAG_110	K13040
MAG_120	K01752
MAG_120	K02000
MAG_120	K02001
MAG_120	K02030
MAG_120	K03498
MAG_120	K10716
MAG_120	K13598
MAG_120	K20974
MAG_123	K00697
MAG_123	K01752
MAG_123	K01838
MAG_123	K02000
MAG_123	K02001
MAG_123	K02030
MAG_123	K02168
MAG_123	K03455
MAG_123	K03498
MAG_123	K05342
MAG_123	K05847
MAG_123	K07636
MAG_123	K10716
MAG_123	K11527
MAG_123	K13598
MAG_123	K16055
MAG_125	K00754
MAG_125	K01838
MAG_125	K02000
MAG_125	K02001
MAG_125	K02482
MAG_125	K03498
MAG_125	K03826
MAG_125	K05847
MAG_125	K07646
MAG_125	K10716
MAG_125	K13040
MAG_126	K00228
MAG_126	K00287
MAG_126	K00754
MAG_126	K01194
MAG_126	K01444
MAG_126	K01838
MAG_126	K02030
MAG_126	K02168
MAG_126	K02480
MAG_126	K03455
MAG_126	K03498
MAG_126	K10716
MAG_126	K11527
MAG_126	K13057
MAG_126	K13598
MAG_126	K16055
MAG_126	K20974
MAG_126	K22934
MAG_135	K01087
MAG_135	K02000
MAG_135	K02001
MAG_135	K02030
MAG_135	K02168
MAG_135	K02480
MAG_135	K02482
MAG_135	K02484
MAG_135	K03455
MAG_135	K03498
MAG_135	K03789
MAG_135	K06995
MAG_135	K07636
MAG_135	K09181
MAG_135	K10819
MAG_135	K13057
MAG_135	K13598
MAG_139	K00228
MAG_139	K03498
MAG_139	K13598
MAG_141	K03455
MAG_142	K00228
MAG_142	K00287
MAG_142	K02168
MAG_142	K03455
MAG_142	K03498
MAG_142	K08714
MAG_142	K13598
MAG_142	K20971
MAG_142	K20974
MAG_147	K00228
MAG_147	K00287
MAG_147	K00754
MAG_147	K01087
MAG_147	K01444
MAG_147	K02000
MAG_147	K02001
MAG_147	K03455
MAG_147	K03498
MAG_147	K09181
MAG_147	K10716
MAG_147	K13057
MAG_147	K13598
MAG_147	K20974
MAG_148	K00228
MAG_148	K00287
MAG_148	K00836
MAG_148	K02000
MAG_148	K02001
MAG_148	K02030
MAG_148	K02168
MAG_148	K03455
MAG_148	K06720
MAG_148	K08714
MAG_148	K10674
MAG_148	K11527
MAG_148	K20971
MAG_148	K20974
MAG_149	K00697
MAG_149	K01838
MAG_149	K02000
MAG_149	K02001
MAG_149	K02030
MAG_149	K02168
MAG_149	K03455
MAG_149	K03498
MAG_149	K03789
MAG_149	K03826
MAG_149	K13057
MAG_15	K00691
MAG_15	K01838
MAG_15	K02030
MAG_15	K02168
MAG_15	K02482
MAG_15	K03455
MAG_15	K03498
MAG_15	K05847
MAG_15	K07636
MAG_15	K10716
MAG_15	K16055
MAG_151	K00691
MAG_151	K01752
MAG_151	K01838
MAG_151	K02000
MAG_151	K02030
MAG_151	K03498
MAG_151	K07636
MAG_158	K00287
MAG_158	K01087
MAG_158	K02000
MAG_158	K02001
MAG_158	K02030
MAG_158	K02168
MAG_158	K03455
MAG_158	K03498
MAG_158	K03789
MAG_158	K06995
MAG_158	K07636
MAG_158	K08714
MAG_158	K09181
MAG_158	K13040
MAG_158	K13598
MAG_158	K14986
MAG_158	K20974
MAG_158	K22934
MAG_16	K00754
MAG_16	K02000
