#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Desulfoglaeba_alkanexedens--RS_GCF_005377625.1 as POCP was;	34.88651535380507%
POCP suggests seperate genus between the input genome and Syntrophobacter_fumaroxidans--RS_GCF_000014965.1 as POCP was;	32.71418620849779%
POCP suggests seperate genus between the input genome and Dissulfuribacter_thermophilus--RS_GCF_001687335.1 as POCP was;	25.611382836816365%
POCP suggests seperate genus between the input genome and Pelobacter_propionicus--RS_GCF_000015045.1 as POCP was;	22.531125347516014%
POCP suggests seperate genus between the input genome and Geobacter_pickeringii--RS_GCF_000817955.1 as POCP was;	25.363718295352133%
POCP suggests seperate genus between the input genome and Geoalkalibacter_subterraneus--RS_GCF_000827125.1 as POCP was;	25.858208955223883%
POCP suggests seperate genus between the input genome and Geothermobacter_ehrlichii--RS_GCF_008124615.1 as POCP was;	27.036488487949374%
POCP suggests seperate genus between the input genome and Desulfovibrio_indonesiensis--RS_GCF_007625075.1 as POCP was;	26.219141432567188%
POCP suggests seperate genus between the input genome and Desulfobacterium_autotrophicum--RS_GCF_000020365.1 as POCP was;	32.00638637573177%
POCP suggests seperate genus between the input genome and Desulfococcus_multivorans--RS_GCF_001854245.1 as POCP was;	36.28605769230769%
POCP suggests seperate genus between the input genome and Syntrophus_gentianae--RS_GCF_900109885.1 as POCP was;	28.822247853389722%
POCP suggests seperate genus between the input genome and Desulfocarbo_indianensis--RS_GCF_001184205.1 as POCP was;	35.13302905488144%
POCP suggests seperate genus between the input genome and Desulfotalea_psychrophila--RS_GCF_000025945.1 as POCP was;	22.22943161173112%
POCP suggests seperate genus between the input genome and Desulfacinum_hydrothermale--RS_GCF_900176285.1 as POCP was;	36.61131292163986%
POCP suggests seperate genus between the input genome and Thermodesulforhabdus_norvegica--RS_GCF_900114975.1 as POCP was;	33.4316203313676%
POCP suggests seperate genus between the input genome and Dissulfurirhabdus_thermomarina--RS_GCF_012979235.1 as POCP was;	30.943847072879333%
POCP suggests seperate genus between the input genome and Geobacter_pelophilus--RS_GCF_002117975.1 as POCP was;	24.90878131841401%
POCP suggests seperate genus between the input genome and Geobacter_sulfurreducens--RS_GCF_000007985.2 as POCP was;	25.675847188729534%
POCP suggests seperate genus between the input genome and Thermosulfuriphilus_ammonigenes--RS_GCF_011207455.1 as POCP was;	28.799277761059283%
POCP suggests seperate genus between the input genome and Desulfovibrio_magneticus--RS_GCF_000526455.1 as POCP was;	23.569294415076993%
POCP suggests seperate genus between the input genome and Desulfosalsimonas_propionicica--RS_GCF_013761005.1 as POCP was;	34.51992980696916%
POCP suggests seperate genus between the input genome and Desulfatiglans_anilini--RS_GCF_000422285.1 as POCP was;	48.73839562009045%
POCP suggests seperate genus between the input genome and Syntrophus_aciditrophicus--RS_GCF_000013405.1 as POCP was;	29.000405789260107%
POCP suggests seperate genus between the input genome and Desulfobulbus_mediterraneus--RS_GCF_000429965.1 as POCP was;	26.979577212468648%
POCP suggests seperate genus between the input genome and Desulfacinum_infernum--RS_GCF_900129305.1 as POCP was;	38.84511204136912%
