#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Microbulbifer_yueqingensis--RS_GCF_900100355.1 as POCP was;	27.79291553133515%
POCP suggests seperate genus between the input genome and Marinimicrobium_agarilyticum--RS_GCF_000423345.1 as POCP was;	25.612783121315548%
POCP suggests seperate genus between the input genome and Marinimicrobium_koreense--RS_GCF_003762925.1 as POCP was;	27.19551554272125%
POCP suggests seperate genus between the input genome and Pokkaliibacter_plantistimulans--RS_GCF_003194385.1 as POCP was;	20.680861915083515%
POCP suggests seperate genus between the input genome and Sulfurivirga_caldicuralii--RS_GCF_900141795.1 as POCP was;	31.469979296066253%
POCP suggests seperate genus between the input genome and Methylococcus_capsulatus--RS_GCF_000424685.1 as POCP was;	31.120917917034426%
POCP suggests seperate genus between the input genome and Methyloterricola_oryzae--RS_GCF_000934725.1 as POCP was;	27.267483777937997%
POCP suggests seperate genus between the input genome and Acidihalobacter_aeolianus--RS_GCF_001753165.1 as POCP was;	34.15759973623475%
POCP suggests seperate genus between the input genome and Alkalilimnicola_ehrlichii--RS_GCF_003399765.1 as POCP was;	27.841584158415845%
POCP suggests the input genome and Thiohalorhabdus_denitrificans--RS_GCF_001399755.1 belong to the same genus with a POCP was;	68.02152932442465%
POCP suggests seperate genus between the input genome and Desulfocurvus_vexinensis--RS_GCF_000519125.1 as POCP was;	19.983193277310924%
POCP suggests seperate genus between the input genome and Alcanivorax_mobilis--RS_GCF_002864685.1 as POCP was;	26.32899482515289%
POCP suggests seperate genus between the input genome and Thioflavicoccus_mobilis--RS_GCF_000327045.1 as POCP was;	33.541341653666144%
POCP suggests seperate genus between the input genome and Acidiferrobacter_thiooxydans--RS_GCF_003333315.1 as POCP was;	30.858508277863116%
POCP suggests seperate genus between the input genome and Ectothiorhodosinus_mongolicus--RS_GCF_900156225.1 as POCP was;	36.16504854368932%
POCP suggests seperate genus between the input genome and Nitrococcus_mobilis--RS_GCF_000153205.1 as POCP was;	31.614785992217897%
POCP suggests seperate genus between the input genome and Nitrosococcus_oceani--RS_GCF_000012805.1 as POCP was;	32.54536374230065%
POCP suggests seperate genus between the input genome and Desulfovibrio_senegalensis--RS_GCF_008830225.1 as POCP was;	18.238449558747188%
POCP suggests seperate genus between the input genome and Halomonas_elongata--RS_GCF_000196875.2 as POCP was;	26.127527216174183%
POCP suggests seperate genus between the input genome and Marinobacterium_georgiense--RS_GCF_900107855.1 as POCP was;	24.509342125922437%
POCP suggests seperate genus between the input genome and Alcanivorax_borkumensis--RS_GCF_000009365.1 as POCP was;	26.774369214013433%
POCP suggests seperate genus between the input genome and Acidihalobacter_prosperus--RS_GCF_000754095.2 as POCP was;	34.33866891322662%
POCP suggests seperate genus between the input genome and Salinivibrio_socompensis--RS_GCF_000513715.1 as POCP was;	22.09709328869274%
POCP suggests seperate genus between the input genome and Halomonas_nanhaiensis--RS_GCF_003990185.1 as POCP was;	24.251357641582622%
POCP suggests seperate genus between the input genome and Halomonas_utahensis--RS_GCF_900162675.1 as POCP was;	29.731084015366626%
POCP suggests seperate genus between the input genome and Hydrocarboniclastica_marina--RS_GCF_004851605.1 as POCP was;	26.748143564356436%
POCP suggests seperate genus between the input genome and Zooshikella_ganghwensis--RS_GCF_000428585.1 as POCP was;	20.238407126015197%
POCP suggests seperate genus between the input genome and Microbulbifer_marinus--RS_GCF_900107725.1 as POCP was;	26.58081558527324%
POCP suggests seperate genus between the input genome and Microbulbifer_pacificus--RS_GCF_002959965.1 as POCP was;	23.690651003426332%
POCP suggests seperate genus between the input genome and Microbulbifer_harenosus--RS_GCF_005771435.1 as POCP was;	24.129966122574682%
POCP suggests seperate genus between the input genome and Microbulbifer_aggregans--RS_GCF_001750105.1 as POCP was;	25.961058412381426%
POCP suggests seperate genus between the input genome and Microbulbifer_flavimaris--RS_GCF_001641755.2 as POCP was;	26.44684870341748%
