#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Robertkochia_marina--RS_GCF_004799345.1 as POCP was;	7.530744783750172%
POCP suggests seperate genus between the input genome and Robertkochia_solimangrovi--RS_GCF_007279655.1 as POCP was;	7.182812102720569%
POCP suggests seperate genus between the input genome and Flavobacterium_ummariense--RS_GCF_900115115.1 as POCP was;	5.709342560553633%
POCP suggests seperate genus between the input genome and Bacteroides_eggerthii--RS_GCF_000155815.1 as POCP was;	8.355194123819517%
POCP suggests seperate genus between the input genome and Bacteroides_acidifaciens--RS_GCF_903181435.1 as POCP was;	7.939209726443769%
POCP suggests seperate genus between the input genome and Bacteroides_caccae--RS_GCF_002222615.2 as POCP was;	8.337582865884754%
POCP suggests seperate genus between the input genome and Bacteroides_salyersiae--RS_GCF_000381365.1 as POCP was;	8.311282174645177%
POCP suggests seperate genus between the input genome and Dysgonomonas_gadei--RS_GCF_000213555.1 as POCP was;	7.210900759676836%
POCP suggests seperate genus between the input genome and Bacteroides_caecimuris--RS_GCF_001688725.2 as POCP was;	7.676449187484841%
POCP suggests seperate genus between the input genome and Bacteroides_faecichinchillae--RS_GCF_000614145.1 as POCP was;	7.610823258491652%
POCP suggests seperate genus between the input genome and Bacteroides_fragilis--RS_GCF_000025985.1 as POCP was;	8.051643192488262%
POCP suggests seperate genus between the input genome and Proteiniphilum_acetatigenes--RS_GCF_000380985.1 as POCP was;	8.429214607303653%
POCP suggests seperate genus between the input genome and Parabacteroides_goldsteinii--RS_GCF_000969835.1 as POCP was;	8.244623071909624%
POCP suggests seperate genus between the input genome and Alkaliflexus_imshenetskii--RS_GCF_000517065.1 as POCP was;	9.009370816599732%
POCP suggests seperate genus between the input genome and Geofilum_rhodophaeum--RS_GCF_002210225.1 as POCP was;	9.426447158789166%
POCP suggests seperate genus between the input genome and Geofilum_rubicundum--RS_GCF_000974365.1 as POCP was;	9.67704993128722%
POCP suggests seperate genus between the input genome and Breznakibacter_xylanolyticus--RS_GCF_003254275.1 as POCP was;	9.196451865379599%
POCP suggests seperate genus between the input genome and Alkalitalea_saponilacus--RS_GCF_002201795.1 as POCP was;	9.473817353908425%
POCP suggests seperate genus between the input genome and Natronoflexus_pectinivorans--RS_GCF_004345615.1 as POCP was;	9.927774130006565%
POCP suggests seperate genus between the input genome and Anaerophaga_thermohalophila--RS_GCF_000250735.1 as POCP was;	10.006389776357826%
POCP suggests seperate genus between the input genome and Marinilabilia_salmonicolor--RS_GCF_003003035.1 as POCP was;	9.76350069558619%
POCP suggests seperate genus between the input genome and Odoribacter_splanchnicus--RS_GCF_000190535.1 as POCP was;	8.531166687825314%
POCP suggests seperate genus between the input genome and Labilibacter_sediminis--RS_GCF_005877885.1 as POCP was;	8.62576409327598%
POCP suggests seperate genus between the input genome and Saccharicrinis_carchari--RS_GCF_900182605.1 as POCP was;	8.76719372670009%
POCP suggests seperate genus between the input genome and Puteibacter_caeruleilacunae--RS_GCF_005217565.1 as POCP was;	8.379217138852738%
POCP suggests seperate genus between the input genome and Maribellus_luteus--RS_GCF_003576475.1 as POCP was;	9.008108408308342%
POCP suggests seperate genus between the input genome and Marinifilum_breve--RS_GCF_003202155.1 as POCP was;	8.150109358812017%
POCP suggests seperate genus between the input genome and Marinifilum_flexuosum--RS_GCF_003610555.1 as POCP was;	8.375209380234507%
POCP suggests seperate genus between the input genome and Cellulophaga_lytica--RS_GCF_000190595.1 as POCP was;	6.665774327399278%
POCP suggests seperate genus between the input genome and Winogradskyella_thalassocola--RS_GCF_900099995.1 as POCP was;	6.357028458790194%
POCP suggests seperate genus between the input genome and Nonlabens_tegetincola--RS_GCF_002954355.1 as POCP was;	6.796256299496041%
POCP suggests seperate genus between the input genome and Capnocytophaga_ochracea--RS_GCF_000023285.1 as POCP was;	6.988824177553911%
POCP suggests seperate genus between the input genome and Saccharicrinis_fermentans--RS_GCF_000517085.1 as POCP was;	8.666367310282892%
POCP suggests seperate genus between the input genome and Marinifilum_fragile--RS_GCF_001310955.1 as POCP was;	8.604483007953725%
POCP suggests seperate genus between the input genome and Cellulophaga_algicola--RS_GCF_000186265.1 as POCP was;	6.34469696969697%
POCP suggests seperate genus between the input genome and Lutibacter_citreus--RS_GCF_003260195.1 as POCP was;	7.194679564691657%
POCP suggests seperate genus between the input genome and Winogradskyella_sediminis--RS_GCF_003387355.1 as POCP was;	6.472233320015981%
POCP suggests seperate genus between the input genome and Flavivirga_eckloniae--RS_GCF_002886045.1 as POCP was;	6.280467067225938%
POCP suggests seperate genus between the input genome and Nonlabens_marinus--RS_GCF_000831385.1 as POCP was;	6.612173405342286%
POCP suggests seperate genus between the input genome and Capnocytophaga_granulosa--RS_GCF_000411115.1 as POCP was;	7.212475633528265%
