#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Saccharopolyspora_phatthalungensis--RS_GCF_014203395.1 as POCP was;	6.190558533633062%
POCP suggests seperate genus between the input genome and Saccharopolyspora_rectivirgula--RS_GCF_000497205.1 as POCP was;	8.442223930310018%
POCP suggests seperate genus between the input genome and Streptomyces_monomycini--RS_GCF_000715845.1 as POCP was;	5.659121171770972%
POCP suggests seperate genus between the input genome and Motilibacter_peucedani--RS_GCF_003634695.1 as POCP was;	7.439879759519038%
POCP suggests seperate genus between the input genome and Nakamurella_multipartita--RS_GCF_000024365.1 as POCP was;	6.565603763721903%
POCP suggests seperate genus between the input genome and Geodermatophilus_nigrescens--RS_GCF_900129495.1 as POCP was;	7.291185971389017%
POCP suggests seperate genus between the input genome and Geodermatophilus_amargosae--RS_GCF_900116515.1 as POCP was;	6.854797331965111%
POCP suggests seperate genus between the input genome and Geodermatophilus_poikilotrophus--RS_GCF_900111455.1 as POCP was;	7.283464566929133%
POCP suggests seperate genus between the input genome and Klenkia_marina--RS_GCF_900101025.1 as POCP was;	7.382960518274049%
POCP suggests seperate genus between the input genome and Thermostaphylospora_chromogena--RS_GCF_900099985.1 as POCP was;	7.7319034852546915%
POCP suggests seperate genus between the input genome and Streptomyces_harbinensis--RS_GCF_900116145.1 as POCP was;	7.040137368534021%
POCP suggests seperate genus between the input genome and Nakamurella_flava--RS_GCF_005298075.1 as POCP was;	6.66980909733679%
POCP suggests seperate genus between the input genome and Geodermatophilus_tzadiensis--RS_GCF_003002915.1 as POCP was;	7.082611207394569%
POCP suggests seperate genus between the input genome and Geodermatophilus_africanus--RS_GCF_900107105.1 as POCP was;	7.077453409458149%
POCP suggests seperate genus between the input genome and Geodermatophilus_chilensis--RS_GCF_002802985.1 as POCP was;	7.14436248682824%
POCP suggests seperate genus between the input genome and Blastococcus_atacamensis--RS_GCF_002938425.1 as POCP was;	7.76945537641234%
POCP suggests seperate genus between the input genome and Blastococcus_saxobsidens--RS_GCF_000284015.1 as POCP was;	7.628087831655993%
POCP suggests seperate genus between the input genome and Blastococcus_litoris--RS_GCF_003075095.1 as POCP was;	7.515462714435757%
POCP suggests seperate genus between the input genome and Spirochaeta_lutea--RS_GCF_000758165.1 as POCP was;	12.977967306325516%
POCP suggests seperate genus between the input genome and Marispirochaeta_aestuarii--RS_GCF_002087085.1 as POCP was;	15.800783718872454%
POCP suggests seperate genus between the input genome and Sediminispirochaeta_bajacaliforniensis--RS_GCF_000378205.1 as POCP was;	13.17876021143681%
POCP suggests seperate genus between the input genome and Sediminispirochaeta_smaragdinae--RS_GCF_000143985.1 as POCP was;	13.352408202193612%
POCP suggests seperate genus between the input genome and Treponema_caldarium--RS_GCF_000219725.1 as POCP was;	15.340501792114694%
POCP suggests seperate genus between the input genome and Streptomyces_albus--RS_GCF_000725885.1 as POCP was;	6.459580127291726%
POCP suggests seperate genus between the input genome and Geodermatophilus_obscurus--RS_GCF_000025345.1 as POCP was;	7.1187547621639276%
POCP suggests seperate genus between the input genome and Blastococcus_aggregatus--RS_GCF_900221005.1 as POCP was;	7.750029311759878%
POCP suggests seperate genus between the input genome and Desulfovibrio_piger--RS_GCF_000156375.1 as POCP was;	11.66109930154874%
POCP suggests seperate genus between the input genome and Desulfonatronum_thiosulfatophilum--RS_GCF_900104215.1 as POCP was;	14.952629410957025%
POCP suggests seperate genus between the input genome and Desulfonatronum_lacustre--RS_GCF_000519265.1 as POCP was;	14.76293103448276%
POCP suggests seperate genus between the input genome and Desulfonauticus_submarinus--RS_GCF_900104045.1 as POCP was;	15.518645171796125%
POCP suggests seperate genus between the input genome and Desulfosarcina_alkanivorans--RS_GCF_009688945.1 as POCP was;	16.637931034482758%
POCP suggests seperate genus between the input genome and Geobacter_metallireducens--GB_GCA_011046855.1 as POCP was;	17.150063051702396%
POCP suggests seperate genus between the input genome and Saccharopolyspora_hirsuta--RS_GCF_008630535.1 as POCP was;	6.510177883733724%
POCP suggests seperate genus between the input genome and Saccharopolyspora_spinosa--RS_GCF_000194155.1 as POCP was;	5.9200909533863895%
