#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Pseudomonas_xinjiangensis--GB_GCA_011050525.1 as POCP was;	7.607116920842411%
POCP suggests seperate genus between the input genome and Pseudomonas_sabulinigri--GB_GCA_011053055.1 as POCP was;	7.215729920237433%
POCP suggests seperate genus between the input genome and Aliikangiella_coralliicola--RS_GCF_007004725.1 as POCP was;	6.248275862068965%
POCP suggests seperate genus between the input genome and Lamprocystis_purpurea--RS_GCF_000379525.1 as POCP was;	6.354686101521545%
POCP suggests seperate genus between the input genome and Acidihalobacter_prosperus--RS_GCF_000754095.2 as POCP was;	9.530386740331492%
POCP suggests seperate genus between the input genome and Acidihalobacter_aeolianus--RS_GCF_001753165.1 as POCP was;	9.02096557030198%
POCP suggests seperate genus between the input genome and Halorhodospira_halophila--RS_GCF_000015585.1 as POCP was;	9.663865546218489%
POCP suggests seperate genus between the input genome and Pseudomonas_salegens--RS_GCF_900105655.1 as POCP was;	8.180268888468094%
POCP suggests seperate genus between the input genome and Thiocapsa_marina--RS_GCF_000223985.1 as POCP was;	7.648893509579683%
POCP suggests seperate genus between the input genome and Thiorhodospira_sibirica--RS_GCF_000227725.1 as POCP was;	8.825410360264337%
POCP suggests seperate genus between the input genome and Nitrococcus_mobilis--RS_GCF_000153205.1 as POCP was;	7.677796642142992%
POCP suggests seperate genus between the input genome and Thermodesulfobacterium_thermophilum--RS_GCF_000421605.1 as POCP was;	15.793895267432093%
POCP suggests seperate genus between the input genome and Thermosulfurimonas_dismutans--RS_GCF_001652585.1 as POCP was;	16.103430619559653%
POCP suggests seperate genus between the input genome and Thermosulfurimonas_marina--RS_GCF_012317585.1 as POCP was;	17.220376522702104%
POCP suggests seperate genus between the input genome and Thermodesulfatator_indicus--RS_GCF_000217795.1 as POCP was;	16.32251720747296%
POCP suggests seperate genus between the input genome and Thermosulfuriphilus_ammonigenes--RS_GCF_011207455.1 as POCP was;	16.371350137259796%
POCP suggests seperate genus between the input genome and Acetohalobium_arabaticum--RS_GCF_000144695.1 as POCP was;	21.02994011976048%
POCP suggests seperate genus between the input genome and Pseudomonas_lini--RS_GCF_001042905.1 as POCP was;	7.2177102436468425%
POCP suggests seperate genus between the input genome and Halanaerobium_saccharolyticum--RS_GCF_003053565.1 as POCP was;	19.24283622673081%
POCP suggests seperate genus between the input genome and Halothermothrix_orenii--RS_GCF_000020485.1 as POCP was;	20.58476774345673%
POCP suggests seperate genus between the input genome and Thermus_antranikianii--RS_GCF_000423905.1 as POCP was;	15.8659768415866%
POCP suggests seperate genus between the input genome and Caldicellulosiruptor_acetigenus--RS_GCF_000421725.1 as POCP was;	16.089517078916373%
POCP suggests seperate genus between the input genome and Caldicellulosiruptor_owensensis--RS_GCF_000166335.1 as POCP was;	15.871092803489217%
POCP suggests seperate genus between the input genome and Caldicellulosiruptor_bescii--RS_GCF_000022325.1 as POCP was;	14.711600777705769%
POCP suggests seperate genus between the input genome and Caldicellulosiruptor_hydrothermalis--RS_GCF_000166355.1 as POCP was;	15.575974899148365%
POCP suggests seperate genus between the input genome and Caldicellulosiruptor_saccharolyticus--RS_GCF_000016545.1 as POCP was;	15.068201193520887%
POCP suggests seperate genus between the input genome and Dictyoglomus_thermophilum--RS_GCF_000020965.1 as POCP was;	20.285560344827587%
POCP suggests seperate genus between the input genome and Dictyoglomus_turgidum--RS_GCF_000021645.1 as POCP was;	19.89010989010989%
POCP suggests seperate genus between the input genome and Aliikangiella_marina--RS_GCF_007004765.1 as POCP was;	6.714892278660168%
POCP suggests seperate genus between the input genome and Thiocapsa_roseopersicina--RS_GCF_900106925.1 as POCP was;	7.926281090800121%
POCP suggests seperate genus between the input genome and Thermodesulfobacterium_commune--RS_GCF_000734015.1 as POCP was;	16.573191250701065%
POCP suggests seperate genus between the input genome and Halanaerobium_praevalens--RS_GCF_000165465.1 as POCP was;	19.690433900025376%
POCP suggests seperate genus between the input genome and Thermus_aquaticus--RS_GCF_001280255.1 as POCP was;	15.013148458044464%
POCP suggests seperate genus between the input genome and Pseudomonas_prosekii--RS_GCF_900105155.1 as POCP was;	7.213930348258707%
POCP suggests seperate genus between the input genome and Pseudomonas_chlororaphis--RS_GCF_001023535.1 as POCP was;	7.095192700531118%
POCP suggests seperate genus between the input genome and Pseudomonas_silesiensis--RS_GCF_001661075.1 as POCP was;	7.061647296614451%
POCP suggests seperate genus between the input genome and Pseudomonas_laurylsulfatiphila--RS_GCF_002934665.1 as POCP was;	7.245253777605579%
POCP suggests seperate genus between the input genome and Pseudomonas_bauzanensis--RS_GCF_900114735.1 as POCP was;	8.684521465143757%
