#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Paenibacillus_ginsengihumi--RS_GCF_000380965.1 as POCP was;	11.781818181818181%
POCP suggests seperate genus between the input genome and Paenibacillus_guangzhouensis--RS_GCF_009363075.1 as POCP was;	10.07792754844145%
POCP suggests seperate genus between the input genome and Paenibacillus_lupini--RS_GCF_011761355.1 as POCP was;	10.127127774186597%
POCP suggests seperate genus between the input genome and Alkalihalobacillus_hemicellulosilyticus--RS_GCF_000513115.1 as POCP was;	11.313915857605178%
POCP suggests seperate genus between the input genome and Thermohalobacter_berrensis--RS_GCF_003609645.1 as POCP was;	17.24079986556881%
POCP suggests seperate genus between the input genome and Clostridium_neonatale--RS_GCF_001458595.1 as POCP was;	11.46043262125487%
POCP suggests seperate genus between the input genome and Clostridium_tarantellae--RS_GCF_009295725.1 as POCP was;	10.464577866954777%
POCP suggests seperate genus between the input genome and Clostridium_amylolyticum--RS_GCF_900142075.1 as POCP was;	12.265711135611907%
POCP suggests seperate genus between the input genome and Paenibacillus_flagellatus--RS_GCF_003217775.1 as POCP was;	10.43048100199979%
POCP suggests seperate genus between the input genome and Risungbinella_massiliensis--RS_GCF_000942395.1 as POCP was;	13.11402203036618%
POCP suggests seperate genus between the input genome and Clostridium_isatidis--RS_GCF_002285495.1 as POCP was;	12.381916329284751%
POCP suggests seperate genus between the input genome and Clostridium_perfringens--RS_GCF_000013285.1 as POCP was;	11.770459732637757%
POCP suggests seperate genus between the input genome and Clostridium_cavendishii--RS_GCF_900141845.1 as POCP was;	11.441172655337917%
POCP suggests seperate genus between the input genome and Clostridium_collagenovorans--RS_GCF_900130005.1 as POCP was;	12.631915574032618%
POCP suggests seperate genus between the input genome and Acetivibrio_cellulolyticus--RS_GCF_000179595.2 as POCP was;	11.205330102967897%
POCP suggests seperate genus between the input genome and Acetivibrio_alkalicellulosi--GB_GCA_008125075.1 as POCP was;	11.76470588235294%
POCP suggests seperate genus between the input genome and Petroclostridium_xylanilyticum--RS_GCF_002252565.1 as POCP was;	13.785080703795261%
POCP suggests seperate genus between the input genome and Mycobacterium_basiliense--RS_GCF_900292015.1 as POCP was;	7.715096901617084%
POCP suggests seperate genus between the input genome and Mycobacterium_marinum--RS_GCF_003391395.1 as POCP was;	7.336706531738731%
POCP suggests seperate genus between the input genome and Mycobacterium_aquaticum--RS_GCF_002086485.1 as POCP was;	6.490163633020776%
POCP suggests seperate genus between the input genome and Dietzia_psychralcaliphila--RS_GCF_003096095.1 as POCP was;	8.284714119019837%
POCP suggests seperate genus between the input genome and Dietzia_lutea--RS_GCF_003096075.1 as POCP was;	7.837995337995338%
POCP suggests seperate genus between the input genome and Antrihabitans_stalactiti--RS_GCF_012932915.1 as POCP was;	6.964656964656965%
POCP suggests seperate genus between the input genome and Pseudonocardia_cypriaca--RS_GCF_006717045.1 as POCP was;	6.555455365193868%
POCP suggests seperate genus between the input genome and Actinoallomurus_bryophytorum--RS_GCF_006716425.1 as POCP was;	6.56818561175096%
POCP suggests seperate genus between the input genome and Blastococcus_atacamensis--RS_GCF_002938425.1 as POCP was;	9.199488127399402%
POCP suggests seperate genus between the input genome and Acidothermus_cellulolyticus--RS_GCF_000015025.1 as POCP was;	12.007332722273144%
POCP suggests seperate genus between the input genome and Alkalihalobacillus_alcalophilus--RS_GCF_000292245.2 as POCP was;	12.119994643096291%
POCP suggests seperate genus between the input genome and Pseudonocardia_thermophila--RS_GCF_900142365.1 as POCP was;	7.988556338028169%
POCP suggests seperate genus between the input genome and Blastococcus_aggregatus--RS_GCF_900221005.1 as POCP was;	9.069616135328562%
POCP suggests seperate genus between the input genome and Desulfurispirillum_indicum--RS_GCF_000177635.2 as POCP was;	14.508474576271185%
POCP suggests seperate genus between the input genome and Allofustis_seminis--RS_GCF_000374325.1 as POCP was;	9.36087798579729%
POCP suggests seperate genus between the input genome and Listeria_goaensis--RS_GCF_900186125.1 as POCP was;	11.491442542787286%
POCP suggests seperate genus between the input genome and Listeria_valentina--RS_GCF_011800755.1 as POCP was;	11.810892081523555%
POCP suggests seperate genus between the input genome and Listeria_costaricensis--RS_GCF_900183385.1 as POCP was;	11.655756027462877%
POCP suggests seperate genus between the input genome and Paenibacillus_helianthi--RS_GCF_001909055.1 as POCP was;	10.035117590720443%
POCP suggests seperate genus between the input genome and Paenibacillus_ferrarius--RS_GCF_002027705.1 as POCP was;	9.064710505632696%
