#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Desulfatibacillum_alkenivorans--RS_GCF_900142135.1 as POCP was;	18.817262745950647%
POCP suggests seperate genus between the input genome and Syntrophobacter_fumaroxidans--RS_GCF_000014965.1 as POCP was;	19.281407653500676%
POCP suggests seperate genus between the input genome and Dissulfuribacter_thermophilus--RS_GCF_001687335.1 as POCP was;	17.380191693290733%
POCP suggests seperate genus between the input genome and Desulfuromonas_acetexigens--RS_GCF_900111775.1 as POCP was;	16.750441516098356%
POCP suggests seperate genus between the input genome and Neobacillus_notoginsengisoli--RS_GCF_003515685.1 as POCP was;	11.448974890578208%
POCP suggests seperate genus between the input genome and Bacillus_marinisedimentorum--RS_GCF_001644195.2 as POCP was;	12.292851842691071%
POCP suggests seperate genus between the input genome and Geobacillus_subterraneus--RS_GCF_001618685.1 as POCP was;	13.799185888738128%
POCP suggests seperate genus between the input genome and Caldibacillus_debilis--RS_GCF_000383875.1 as POCP was;	12.16476515039265%
POCP suggests seperate genus between the input genome and Bacillus_acidicola--RS_GCF_001636425.1 as POCP was;	10.480497456189939%
POCP suggests seperate genus between the input genome and Dissulfurirhabdus_thermomarina--RS_GCF_012979235.1 as POCP was;	19.56836849734257%
POCP suggests seperate genus between the input genome and Planococcus_versutus--RS_GCF_001186155.3 as POCP was;	10.775566231983527%
POCP suggests seperate genus between the input genome and Bacillus_aquiflavi--RS_GCF_011008855.1 as POCP was;	11.608108108108107%
POCP suggests seperate genus between the input genome and Parageobacillus_thermoglucosidasius--RS_GCF_001655645.1 as POCP was;	13.260371595825909%
POCP suggests seperate genus between the input genome and Bacillus_coahuilensis--RS_GCF_000171615.1 as POCP was;	10.73092960510179%
POCP suggests seperate genus between the input genome and Gracilibacillus_massiliensis--RS_GCF_001458115.1 as POCP was;	10.149750415973378%
POCP suggests seperate genus between the input genome and Halalkalibacillus_sediminis--RS_GCF_002844535.1 as POCP was;	11.099884526558892%
POCP suggests seperate genus between the input genome and Paenibacillus_forsythiae--RS_GCF_000520735.1 as POCP was;	10.375835831219737%
POCP suggests seperate genus between the input genome and Alkalihalobacillus_clausii--RS_GCF_001598215.1 as POCP was;	10.440456769983687%
POCP suggests seperate genus between the input genome and Syntrophobotulus_glycolicus--RS_GCF_000190635.1 as POCP was;	13.271309344643589%
POCP suggests seperate genus between the input genome and Rubrobacter_xylanophilus--RS_GCF_007164525.1 as POCP was;	13.011258372523871%
POCP suggests seperate genus between the input genome and Calderihabitans_maritimus--RS_GCF_002207765.1 as POCP was;	21.07312851579403%
POCP suggests seperate genus between the input genome and Desulfuromonas_acetoxidans--RS_GCF_000167355.1 as POCP was;	15.277966562457523%
POCP suggests seperate genus between the input genome and Planococcus_citreus--RS_GCF_003664125.1 as POCP was;	11.238532110091743%
POCP suggests seperate genus between the input genome and Geobacillus_stearothermophilus--RS_GCF_001277805.1 as POCP was;	13.278131006949579%
POCP suggests seperate genus between the input genome and Gracilibacillus_halotolerans--RS_GCF_014206945.1 as POCP was;	10.49399944180854%
POCP suggests seperate genus between the input genome and Halalkalibacillus_halophilus--RS_GCF_000423105.1 as POCP was;	11.078066914498141%
POCP suggests seperate genus between the input genome and Alkalihalobacillus_alcalophilus--RS_GCF_000292245.2 as POCP was;	11.104324456388957%
POCP suggests seperate genus between the input genome and Rubrobacter_radiotolerans--RS_GCF_900175965.1 as POCP was;	11.355159552424368%
POCP suggests seperate genus between the input genome and Desulfovibrio_intestinalis--RS_GCF_014202345.1 as POCP was;	11.940079306799824%
POCP suggests seperate genus between the input genome and Desulfovibrio_legallii--RS_GCF_004309735.1 as POCP was;	13.702155033772916%
POCP suggests seperate genus between the input genome and Desulfovibrio_vulgaris--RS_GCF_000195755.1 as POCP was;	14.4583276122477%
POCP suggests seperate genus between the input genome and Desulfohalovibrio_reitneri--RS_GCF_000711295.1 as POCP was;	16.2606153417792%
POCP suggests seperate genus between the input genome and Desulfobaculum_xiamenense--RS_GCF_011927665.1 as POCP was;	15.610098176718093%
POCP suggests seperate genus between the input genome and Desulfocurvus_vexinensis--RS_GCF_000519125.1 as POCP was;	16.5860400829302%
POCP suggests seperate genus between the input genome and Desulfatibacillum_aliphaticivorans--RS_GCF_000429905.1 as POCP was;	18.552475461115307%
