#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Nitrococcus_mobilis--RS_GCF_000153205.1 as POCP was;	13.296826734063465%
POCP suggests seperate genus between the input genome and Halorhodospira_halophila--RS_GCF_000015585.1 as POCP was;	14.84029484029484%
POCP suggests seperate genus between the input genome and Alkalispirillum_mobile--RS_GCF_003664325.1 as POCP was;	15.160626681436936%
POCP suggests seperate genus between the input genome and Bilophila_wadsworthia--RS_GCF_000701705.1 as POCP was;	11.753421153600204%
POCP suggests seperate genus between the input genome and Desulfohalovibrio_alkalitolerans--RS_GCF_000422245.1 as POCP was;	15.826351865955827%
POCP suggests seperate genus between the input genome and Desulforegula_conservatrix--RS_GCF_000426225.1 as POCP was;	14.602487831260142%
POCP suggests seperate genus between the input genome and Thermoactinomyces_daqus--RS_GCF_000763315.1 as POCP was;	13.284031772117228%
POCP suggests seperate genus between the input genome and Melghirimyces_algeriensis--RS_GCF_900182565.1 as POCP was;	13.611431870669746%
POCP suggests seperate genus between the input genome and Melghirimyces_thermohalophilus--RS_GCF_900102685.1 as POCP was;	14.200581395348838%
POCP suggests seperate genus between the input genome and Rubrobacter_xylanophilus--RS_GCF_007164525.1 as POCP was;	13.745139096619802%
POCP suggests seperate genus between the input genome and Alcanivorax_borkumensis--RS_GCF_000009365.1 as POCP was;	12.037753365310227%
POCP suggests seperate genus between the input genome and Thermoactinomyces_vulgaris--RS_GCF_003688725.1 as POCP was;	14.511746843535239%
POCP suggests seperate genus between the input genome and Alkalilimnicola_ehrlichii--RS_GCF_003399765.1 as POCP was;	12.310939148786492%
POCP suggests seperate genus between the input genome and Desulfohalovibrio_reitneri--RS_GCF_000711295.1 as POCP was;	15.849387040280211%
POCP suggests seperate genus between the input genome and Geoalkalibacter_ferrihydriticus--RS_GCF_000820505.1 as POCP was;	19.05697445972495%
POCP suggests seperate genus between the input genome and Marininema_halotolerans--RS_GCF_900116235.1 as POCP was;	12.859368361421893%
POCP suggests seperate genus between the input genome and Melghirimyces_profundicolus--RS_GCF_003054245.1 as POCP was;	14.275974911371694%
POCP suggests seperate genus between the input genome and Rubrobacter_radiotolerans--RS_GCF_900175965.1 as POCP was;	11.812391430225826%
POCP suggests seperate genus between the input genome and Thiocapsa_roseopersicina--RS_GCF_900106925.1 as POCP was;	12.654502648616834%
POCP suggests seperate genus between the input genome and Marininema_mesophilum--RS_GCF_900106775.1 as POCP was;	13.4675151694539%
POCP suggests seperate genus between the input genome and Microbulbifer_marinus--RS_GCF_900107725.1 as POCP was;	12.023962344886607%
POCP suggests seperate genus between the input genome and Microbulbifer_aggregans--RS_GCF_001750105.1 as POCP was;	11.948872612379722%
POCP suggests seperate genus between the input genome and Alcanivorax_nanhaiticus--RS_GCF_000756665.1 as POCP was;	10.937081659973225%
POCP suggests seperate genus between the input genome and Alcanivorax_sediminis--RS_GCF_009601165.1 as POCP was;	11.37005649717514%
POCP suggests seperate genus between the input genome and Thiocapsa_marina--RS_GCF_000223985.1 as POCP was;	12.298339957914425%
POCP suggests seperate genus between the input genome and Lamprocystis_purpurea--RS_GCF_000379525.1 as POCP was;	11.377307612528522%
POCP suggests seperate genus between the input genome and Thiohalocapsa_marina--RS_GCF_008632335.1 as POCP was;	14.127648090676024%
POCP suggests seperate genus between the input genome and Thioflavicoccus_mobilis--RS_GCF_000327045.1 as POCP was;	14.340032590983162%
POCP suggests seperate genus between the input genome and Sulfurivirga_caldicuralii--RS_GCF_900141795.1 as POCP was;	13.903037162799473%
POCP suggests seperate genus between the input genome and Spiribacter_curvatus--RS_GCF_000485905.1 as POCP was;	13.879325964848704%
POCP suggests seperate genus between the input genome and Spiribacter_salinus--RS_GCF_000319575.2 as POCP was;	13.763360210013126%
