#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Pelagicoccus_albus--RS_GCF_014230145.1 as POCP was;	26.585834688747596%
POCP suggests seperate genus between the input genome and Geminisphaera_colitermitum--RS_GCF_000171235.2 as POCP was;	23.21223709369025%
POCP suggests seperate genus between the input genome and Opitutus_terrae--RS_GCF_000019965.1 as POCP was;	24.472630173564752%
POCP suggests seperate genus between the input genome and Ereboglobus_luteus--RS_GCF_003096195.1 as POCP was;	25.919618528610357%
POCP suggests seperate genus between the input genome and Cephaloticoccus_primus--RS_GCF_001580015.1 as POCP was;	30.65305254201234%
POCP suggests seperate genus between the input genome and Oleiharenicola_lentus--RS_GCF_004118375.1 as POCP was;	26.04616530156366%
POCP suggests seperate genus between the input genome and Ferrimicrobium_acidiphilum--RS_GCF_000745905.1 as POCP was;	8.514816137093895%
POCP suggests seperate genus between the input genome and Syntrophorhabdus_aromaticivorans--RS_GCF_000512235.1 as POCP was;	9.528243327126008%
POCP suggests seperate genus between the input genome and Desulfobacter_vibrioformis--RS_GCF_000745975.1 as POCP was;	11.038478680730947%
POCP suggests seperate genus between the input genome and Desulfatibacillum_alkenivorans--RS_GCF_900142135.1 as POCP was;	9.449210493596917%
POCP suggests seperate genus between the input genome and Lujinxingia_sediminis--RS_GCF_004005565.1 as POCP was;	10.081348053457292%
POCP suggests seperate genus between the input genome and Rubritalea_marina--RS_GCF_000378105.1 as POCP was;	19.466764061358656%
POCP suggests seperate genus between the input genome and Rubritalea_profundi--RS_GCF_002954445.1 as POCP was;	16.703720171928264%
POCP suggests seperate genus between the input genome and Coraliomargarita_akajimensis--RS_GCF_000025905.1 as POCP was;	34.926224010731055%
POCP suggests seperate genus between the input genome and Puniceicoccus_vermicola--RS_GCF_014230055.1 as POCP was;	28.56162503431238%
POCP suggests seperate genus between the input genome and Rariglobus_hedericola--RS_GCF_007559335.1 as POCP was;	28.19863988613%
POCP suggests seperate genus between the input genome and Nibricoccus_aquaticus--RS_GCF_002310495.1 as POCP was;	26.851851851851855%
POCP suggests seperate genus between the input genome and Cephaloticoccus_capnophilus--RS_GCF_001580045.1 as POCP was;	31.526548672566374%
POCP suggests seperate genus between the input genome and Arthrobacter_psychrolactophilus--RS_GCF_003219795.1 as POCP was;	7.975460122699387%
POCP suggests seperate genus between the input genome and Desulfatibacillum_aliphaticivorans--RS_GCF_000429905.1 as POCP was;	9.254467036352434%
POCP suggests seperate genus between the input genome and Desulfobacter_postgatei--GB_GCA_002747145.1 as POCP was;	9.128131021194605%
POCP suggests seperate genus between the input genome and Lujinxingia_litoralis--RS_GCF_003260125.1 as POCP was;	10.459873760144275%
POCP suggests seperate genus between the input genome and Haloferula_luteola--RS_GCF_014201715.1 as POCP was;	19.575740318906607%
POCP suggests seperate genus between the input genome and Rubritalea_squalenifaciens--RS_GCF_900141815.1 as POCP was;	16.295743091859595%
POCP suggests seperate genus between the input genome and Coraliomargarita_sinensis--RS_GCF_003185655.1 as POCP was;	36.42869313341285%
POCP suggests seperate genus between the input genome and Ruficoccus_amylovorans--RS_GCF_014230085.1 as POCP was;	38.27879874495742%
