#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Owenweeksia_hongkongensis--RS_GCF_000236705.1 as POCP was;	22.65165728580363%
POCP suggests seperate genus between the input genome and Vicingus_serpentipes--RS_GCF_007993035.1 as POCP was;	25.55587229190422%
POCP suggests seperate genus between the input genome and Phaeocystidibacter_luteus--RS_GCF_008933115.1 as POCP was;	22.184531886024423%
POCP suggests seperate genus between the input genome and Geofilum_rhodophaeum--RS_GCF_002210225.1 as POCP was;	32.25436472537275%
POCP suggests seperate genus between the input genome and Breznakibacter_xylanolyticus--RS_GCF_003254275.1 as POCP was;	29.883473248966297%
POCP suggests seperate genus between the input genome and Natronoflexus_pectinivorans--RS_GCF_004345615.1 as POCP was;	33.97225725094577%
POCP suggests seperate genus between the input genome and Marinilabilia_salmonicolor--RS_GCF_003003035.1 as POCP was;	35.49014838238872%
POCP suggests seperate genus between the input genome and Alkaliflexus_imshenetskii--RS_GCF_000517065.1 as POCP was;	33.08927424534361%
POCP suggests seperate genus between the input genome and Geofilum_rubicundum--RS_GCF_000974365.1 as POCP was;	34.43130319442909%
POCP suggests seperate genus between the input genome and Alkalitalea_saponilacus--RS_GCF_002201795.1 as POCP was;	33.6941977861574%
POCP suggests seperate genus between the input genome and Anaerophaga_thermohalophila--RS_GCF_000250735.1 as POCP was;	36.22850122850123%
POCP suggests seperate genus between the input genome and Marinilabilia_rubra--RS_GCF_003121985.1 as POCP was;	36.540489862885266%
POCP suggests seperate genus between the input genome and Saccharicrinis_aurantiacus--RS_GCF_001660705.2 as POCP was;	28.89430534012852%
POCP suggests seperate genus between the input genome and Labilibacter_sediminis--RS_GCF_005877885.1 as POCP was;	33.0965132801399%
POCP suggests seperate genus between the input genome and Saccharicrinis_carchari--RS_GCF_900182605.1 as POCP was;	34.655300222386956%
POCP suggests seperate genus between the input genome and Saccharicrinis_fermentans--RS_GCF_000517085.1 as POCP was;	31.79008999241028%
POCP suggests seperate genus between the input genome and Mangrovibacterium_diazotrophicum--RS_GCF_003610535.1 as POCP was;	31.29653964082348%
POCP suggests seperate genus between the input genome and Mangrovibacterium_marinum--RS_GCF_003046625.1 as POCP was;	33.021077283372364%
POCP suggests seperate genus between the input genome and Sunxiuqinia_indica--RS_GCF_009847015.1 as POCP was;	34.42420152946469%
POCP suggests seperate genus between the input genome and Sunxiuqinia_elliptica--RS_GCF_900113005.1 as POCP was;	35.86842412224426%
POCP suggests seperate genus between the input genome and Prolixibacter_bellariivorans--RS_GCF_000621705.1 as POCP was;	33.75672273715528%
POCP suggests seperate genus between the input genome and Prolixibacter_denitrificans--RS_GCF_003014495.1 as POCP was;	34.174528301886795%
POCP suggests seperate genus between the input genome and Puteibacter_caeruleilacunae--RS_GCF_005217565.1 as POCP was;	29.784549689440993%
POCP suggests seperate genus between the input genome and Mariniphaga_anaerophila--RS_GCF_900129025.1 as POCP was;	37.23051409618574%
POCP suggests seperate genus between the input genome and Mariniphaga_sediminis--RS_GCF_003573545.1 as POCP was;	35.106150142263076%
POCP suggests seperate genus between the input genome and Maribellus_luteus--RS_GCF_003576475.1 as POCP was;	33.655290834943116%
POCP suggests seperate genus between the input genome and Draconibacterium_sediminis--RS_GCF_000949475.1 as POCP was;	34.61036134087941%
POCP suggests seperate genus between the input genome and Draconibacterium_mangrovi--RS_GCF_010586825.1 as POCP was;	34.08247872572551%
POCP suggests seperate genus between the input genome and Marinifilum_breve--RS_GCF_003202155.1 as POCP was;	30.559875583203734%
POCP suggests seperate genus between the input genome and Marinifilum_flexuosum--RS_GCF_003610555.1 as POCP was;	31.269456935316498%
POCP suggests seperate genus between the input genome and Marinifilum_fragile--RS_GCF_001310955.1 as POCP was;	32.47416695692558%
POCP suggests seperate genus between the input genome and Mucilaginibacter_pedocola--RS_GCF_002013915.1 as POCP was;	18.47887323943662%
POCP suggests seperate genus between the input genome and Bizionia_paragorgiae--RS_GCF_900107625.1 as POCP was;	21.693989071038253%
POCP suggests seperate genus between the input genome and Draconibacterium_orientale--RS_GCF_000626635.1 as POCP was;	35.78150103282075%
POCP suggests seperate genus between the input genome and Mucilaginibacter_paludis--RS_GCF_000166195.2 as POCP was;	18.352760997192206%
POCP suggests seperate genus between the input genome and Bizionia_argentinensis--RS_GCF_000224335.1 as POCP was;	21.983449012279767%
POCP suggests seperate genus between the input genome and Apibacter_adventoris--RS_GCF_002964975.1 as POCP was;	18.516930990141447%
POCP suggests seperate genus between the input genome and Apibacter_mensalis--RS_GCF_001418685.1 as POCP was;	18.774703557312254%
POCP suggests seperate genus between the input genome and Crocinitomix_catalasitica--RS_GCF_000621625.1 as POCP was;	19.694477085781433%
POCP suggests seperate genus between the input genome and Putridiphycobacter_roseus--RS_GCF_003234935.1 as POCP was;	20.997868873009903%
