#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Thioalkalivibrio_thiocyanoxidans--RS_GCF_000385215.1 as POCP was;	40.34442400936298%
POCP suggests seperate genus between the input genome and Thioalkalivibrio_paradoxus--GB_GCA_011390565.1 as POCP was;	41.72757475083056%
POCP suggests seperate genus between the input genome and Thioalkalivibrio_denitrificans--RS_GCF_002000365.1 as POCP was;	41.246684350132625%
POCP suggests seperate genus between the input genome and Thioalkalivibrio_sulfidiphilus--RS_GCF_000377945.1 as POCP was;	44.275420336269015%
POCP suggests seperate genus between the input genome and Ectothiorhodosinus_mongolicus--RS_GCF_900156225.1 as POCP was;	41.95523244691027%
POCP suggests seperate genus between the input genome and Acidihalobacter_prosperus--RS_GCF_000754095.2 as POCP was;	37.48114630467572%
POCP suggests seperate genus between the input genome and Acidihalobacter_ferrooxydans--RS_GCF_001975725.1 as POCP was;	35.29767301299486%
POCP suggests seperate genus between the input genome and Aquisalimonas_asiatica--RS_GCF_900110585.1 as POCP was;	32.87632508833922%
POCP suggests seperate genus between the input genome and Thioalbus_denitrificans--RS_GCF_003337735.1 as POCP was;	39.23418423973363%
POCP suggests seperate genus between the input genome and Spongiibacter_tropicus--RS_GCF_000420325.1 as POCP was;	27.420494699646643%
POCP suggests seperate genus between the input genome and Thiorhodococcus_minor--RS_GCF_010820565.1 as POCP was;	41.134348715617186%
POCP suggests seperate genus between the input genome and Marichromatium_purpuratum--RS_GCF_000224005.2 as POCP was;	46.419975932611315%
POCP suggests seperate genus between the input genome and Marichromatium_bheemlicum--RS_GCF_012276755.1 as POCP was;	47.354700199355925%
POCP suggests seperate genus between the input genome and Thioalkalivibrio_thiocyanodenitrificans--RS_GCF_000378965.1 as POCP was;	38.17972017885475%
POCP suggests seperate genus between the input genome and Ectothiorhodospira_magna--RS_GCF_900110965.1 as POCP was;	45.10543459626265%
POCP suggests seperate genus between the input genome and Thiorhodospira_sibirica--RS_GCF_000227725.1 as POCP was;	43.83495921957461%
POCP suggests seperate genus between the input genome and Acidihalobacter_aeolianus--RS_GCF_001753165.1 as POCP was;	37.37612779174678%
POCP suggests seperate genus between the input genome and Alkalilimnicola_ehrlichii--RS_GCF_003399765.1 as POCP was;	30.133010882708582%
POCP suggests seperate genus between the input genome and Thiocapsa_roseopersicina--RS_GCF_900106925.1 as POCP was;	39.38805245264692%
POCP suggests seperate genus between the input genome and Thiobaca_trueperi--RS_GCF_004342175.1 as POCP was;	43.43217304111159%
POCP suggests seperate genus between the input genome and Marichromatium_gracile--RS_GCF_004343155.1 as POCP was;	46.55635062611807%
POCP suggests seperate genus between the input genome and Imhoffiella_purpurea--RS_GCF_000585215.1 as POCP was;	44.10003990953838%
POCP suggests seperate genus between the input genome and Thiocapsa_marina--RS_GCF_000223985.1 as POCP was;	39.57805907172996%
POCP suggests seperate genus between the input genome and Lamprocystis_purpurea--RS_GCF_000379525.1 as POCP was;	35.702866886923154%
POCP suggests seperate genus between the input genome and Thiohalocapsa_marina--RS_GCF_008632335.1 as POCP was;	42.99496644295302%
POCP suggests seperate genus between the input genome and Thioflavicoccus_mobilis--RS_GCF_000327045.1 as POCP was;	43.659394792399716%
POCP suggests seperate genus between the input genome and Inmirania_thermothiophila--RS_GCF_003751635.1 as POCP was;	41.85570527033941%
POCP suggests seperate genus between the input genome and Thioalkalivibrio_versutus--RS_GCF_001999325.1 as POCP was;	41.609845335107266%
