#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Stenotrophomonas_ginsengisoli--RS_GCF_001431485.1 as POCP was;	10.401579986833443%
POCP suggests seperate genus between the input genome and Stenotrophomonas_koreensis--RS_GCF_001431525.1 as POCP was;	10.663670929830625%
POCP suggests seperate genus between the input genome and Stenotrophomonas_maltophilia--RS_GCF_002799165.1 as POCP was;	9.688255845202901%
POCP suggests seperate genus between the input genome and Stenotrophomonas_rhizophila--RS_GCF_003751305.1 as POCP was;	10.496734011848702%
POCP suggests seperate genus between the input genome and Pseudoxanthomonas_mexicana--RS_GCF_001556105.1 as POCP was;	10.091743119266056%
POCP suggests seperate genus between the input genome and Rhodanobacter_fulvus--RS_GCF_000264315.1 as POCP was;	11.105940747634559%
POCP suggests seperate genus between the input genome and Dyella_solisilvae--RS_GCF_003351225.1 as POCP was;	10.46941678520626%
POCP suggests seperate genus between the input genome and Frateuria_defendens--RS_GCF_001182895.1 as POCP was;	11.052710617209792%
POCP suggests seperate genus between the input genome and Acidithiobacillus_caldus--RS_GCF_000175575.2 as POCP was;	11.59468438538206%
POCP suggests seperate genus between the input genome and Pseudoxanthomonas_taiwanensis--RS_GCF_010093135.1 as POCP was;	12.119113573407201%
POCP suggests seperate genus between the input genome and Lysobacter_spongiicola--RS_GCF_900167055.1 as POCP was;	11.928159945781092%
POCP suggests seperate genus between the input genome and Dyella_jiangningensis--RS_GCF_003264855.1 as POCP was;	10.360234571348785%
POCP suggests seperate genus between the input genome and Ahniella_affigens--RS_GCF_003015185.1 as POCP was;	9.012439705509012%
POCP suggests seperate genus between the input genome and Mesorhizobium_alhagi--RS_GCF_000236565.1 as POCP was;	7.354721549636804%
POCP suggests seperate genus between the input genome and Magnetococcus_marinus--RS_GCF_000014865.1 as POCP was;	12.302385743029607%
POCP suggests seperate genus between the input genome and Desulfobacca_acetoxidans--GB_GCA_011333555.1 as POCP was;	18.356843309187955%
POCP suggests seperate genus between the input genome and Desulfobulbus_propionicus--GB_GCA_002746685.1 as POCP was;	14.215904042647711%
POCP suggests seperate genus between the input genome and Geobacter_uraniireducens--RS_GCF_000016745.1 as POCP was;	17.207278481012658%
POCP suggests seperate genus between the input genome and Geobacter_lovleyi--RS_GCF_000020385.1 as POCP was;	17.550355450236967%
POCP suggests seperate genus between the input genome and Pelobacter_propionicus--RS_GCF_000015045.1 as POCP was;	16.44756061933976%
POCP suggests seperate genus between the input genome and Geobacter_metallireducens--GB_GCA_011046855.1 as POCP was;	19.235836627140976%
POCP suggests seperate genus between the input genome and Desulfuromonas_acetoxidans--RS_GCF_000167355.1 as POCP was;	16.269284712482467%
POCP suggests seperate genus between the input genome and Malonomonas_rubra--RS_GCF_900142125.1 as POCP was;	17.863554757630162%
POCP suggests seperate genus between the input genome and Apibacter_adventoris--RS_GCF_002964975.1 as POCP was;	10.342342342342342%
POCP suggests seperate genus between the input genome and Apibacter_mensalis--RS_GCF_001418685.1 as POCP was;	10.625852992786118%
POCP suggests seperate genus between the input genome and Rhodothermus_marinus--RS_GCF_000024845.1 as POCP was;	17.696440564137006%
POCP suggests seperate genus between the input genome and Melioribacter_roseus--RS_GCF_000279145.1 as POCP was;	20.643205926923724%
POCP suggests seperate genus between the input genome and Caldithrix_abyssi--RS_GCF_001886815.1 as POCP was;	20.564162525577316%
POCP suggests seperate genus between the input genome and Leptospira_ognonensis--RS_GCF_004770745.1 as POCP was;	9.097655090531315%
POCP suggests seperate genus between the input genome and Pseudoxanthomonas_broegbernensis--RS_GCF_014202435.1 as POCP was;	11.027819423621523%
POCP suggests seperate genus between the input genome and Frateuria_aurantia--RS_GCF_000242255.2 as POCP was;	10.752169720347156%
POCP suggests seperate genus between the input genome and Pseudomonas_xinjiangensis--GB_GCA_011050525.1 as POCP was;	10.684523809523808%
POCP suggests seperate genus between the input genome and Pseudomonas_salegens--RS_GCF_900105655.1 as POCP was;	11.088864931464654%
POCP suggests seperate genus between the input genome and Xanthomonas_perforans--RS_GCF_013112235.1 as POCP was;	9.520529071369523%
POCP suggests seperate genus between the input genome and Xanthomonas_citri--GB_GCA_002240395.1 as POCP was;	10.948116121062384%
POCP suggests seperate genus between the input genome and Xanthomonas_campestris--RS_GCF_012848175.1 as POCP was;	9.843903810997046%
POCP suggests seperate genus between the input genome and Stenotrophomonas_acidaminiphila--RS_GCF_001431595.1 as POCP was;	10.248210750723313%
POCP suggests seperate genus between the input genome and Stenotrophomonas_daejeonensis--RS_GCF_001431505.1 as POCP was;	11.219676549865229%
