#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Actinomadura_rubteroloni--RS_GCF_002911665.1 as POCP was;	7.75965853124658%
POCP suggests seperate genus between the input genome and Thermobispora_bispora--RS_GCF_000092645.1 as POCP was;	9.867199771526488%
POCP suggests seperate genus between the input genome and Glutamicibacter_halophytocola--RS_GCF_001302565.1 as POCP was;	7.555492316448492%
POCP suggests seperate genus between the input genome and Quadrisphaera_granulorum--RS_GCF_003149145.1 as POCP was;	7.47054399598897%
POCP suggests seperate genus between the input genome and Acidimicrobium_ferrooxidans--RS_GCF_000023265.1 as POCP was;	8.994515539305302%
POCP suggests seperate genus between the input genome and Nonomuraea_pusilla--RS_GCF_900109355.1 as POCP was;	7.4074074074074066%
POCP suggests seperate genus between the input genome and Streptosporangium_roseum--RS_GCF_000024865.1 as POCP was;	6.596535632365735%
POCP suggests seperate genus between the input genome and Lentisphaera_araneosa--RS_GCF_000170755.1 as POCP was;	13.14017792738639%
POCP suggests seperate genus between the input genome and Mycobacterium_triplex--RS_GCF_000689255.1 as POCP was;	6.372809346787042%
POCP suggests seperate genus between the input genome and Rhodococcus_oryzae--RS_GCF_005049235.1 as POCP was;	7.4653607262302915%
POCP suggests seperate genus between the input genome and Nonomuraea_maritima--RS_GCF_900100395.1 as POCP was;	7.095284610602966%
POCP suggests seperate genus between the input genome and Microbispora_hainanensis--RS_GCF_006874475.1 as POCP was;	7.33444727816375%
POCP suggests seperate genus between the input genome and Sphaerisporangium_rubeum--RS_GCF_014207705.1 as POCP was;	7.669435045626987%
POCP suggests seperate genus between the input genome and Thermoactinospora_rubra--RS_GCF_002093975.1 as POCP was;	7.38606135839688%
POCP suggests seperate genus between the input genome and Thermocatellispora_tengchongensis--RS_GCF_014202315.1 as POCP was;	6.826038984920927%
POCP suggests seperate genus between the input genome and Kineosporia_aurantiaca--GB_GCA_000719025.1 as POCP was;	6.321688118378425%
POCP suggests seperate genus between the input genome and Acidothermus_cellulolyticus--RS_GCF_000015025.1 as POCP was;	11.115069469184183%
POCP suggests seperate genus between the input genome and Egibacter_rhizosphaerae--RS_GCF_004322855.1 as POCP was;	9.73092998955068%
POCP suggests seperate genus between the input genome and Actinomadura_madurae--RS_GCF_900115095.1 as POCP was;	6.565458956099851%
POCP suggests seperate genus between the input genome and Mycobacterium_montefiorense--RS_GCF_003112775.1 as POCP was;	6.6907775768535265%
POCP suggests seperate genus between the input genome and Mycobacterium_parmense--RS_GCF_010730575.1 as POCP was;	6.7653988556041735%
POCP suggests seperate genus between the input genome and Nonomuraea_soli--RS_GCF_013761175.1 as POCP was;	6.8630548096667185%
POCP suggests seperate genus between the input genome and Microbispora_bryophytorum--RS_GCF_006874465.1 as POCP was;	7.478672985781991%
POCP suggests seperate genus between the input genome and Thermostaphylospora_chromogena--RS_GCF_900099985.1 as POCP was;	8.738425925925926%
POCP suggests seperate genus between the input genome and Streptosporangium_becharense--RS_GCF_014204985.1 as POCP was;	7.702094343315717%
