#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Pseudodesulfovibrio_profundus--RS_GCF_900217235.1 as POCP was;	11.398204141469671%
POCP suggests seperate genus between the input genome and Pseudodesulfovibrio_aespoeensis--RS_GCF_000176915.2 as POCP was;	13.99237933954276%
POCP suggests seperate genus between the input genome and Desulfohalovibrio_reitneri--RS_GCF_000711295.1 as POCP was;	16.031365715530384%
POCP suggests seperate genus between the input genome and Desulfocurvus_vexinensis--RS_GCF_000519125.1 as POCP was;	14.753392203316821%
POCP suggests seperate genus between the input genome and Desulfovibrio_carbinoliphilus--RS_GCF_000177215.2 as POCP was;	13.410111262931876%
POCP suggests seperate genus between the input genome and Desulfovibrio_carbinolicus--RS_GCF_004135975.1 as POCP was;	12.664473684210526%
POCP suggests seperate genus between the input genome and Desulfocurvibacter_africanus--RS_GCF_000422545.1 as POCP was;	14.133681852128454%
POCP suggests seperate genus between the input genome and Desulfonatronovibrio_hydrogenovorans--RS_GCF_000686525.1 as POCP was;	16.94997571636717%
POCP suggests seperate genus between the input genome and Desulfomicrobium_orale--RS_GCF_001553625.1 as POCP was;	15.166117169667764%
POCP suggests seperate genus between the input genome and Desulfohalobium_retbaense--RS_GCF_000024325.1 as POCP was;	16.565040650406505%
POCP suggests seperate genus between the input genome and Desulfohalovibrio_alkalitolerans--RS_GCF_000422245.1 as POCP was;	15.892193308550187%
POCP suggests seperate genus between the input genome and Desulfovibrio_fructosivorans--RS_GCF_000179555.1 as POCP was;	13.036393264530147%
POCP suggests seperate genus between the input genome and Desulfovibrio_magneticus--RS_GCF_000526455.1 as POCP was;	12.288813800462387%
POCP suggests seperate genus between the input genome and Desulfonatronum_thiosulfatophilum--RS_GCF_900104215.1 as POCP was;	15.374507227332456%
POCP suggests seperate genus between the input genome and Desulfomicrobium_baculatum--RS_GCF_000023225.1 as POCP was;	14.637171800702914%
POCP suggests seperate genus between the input genome and Caldilinea_aerophila--RS_GCF_000281175.1 as POCP was;	14.321789321789321%
POCP suggests seperate genus between the input genome and Litorilinea_aerophila--RS_GCF_006569185.1 as POCP was;	13.38108416083347%
POCP suggests seperate genus between the input genome and Dehalogenimonas_alkenigignens--RS_GCF_001466665.1 as POCP was;	41.641337386018236%
POCP suggests seperate genus between the input genome and Dehalogenimonas_formicexedens--RS_GCF_001953175.1 as POCP was;	38.13152695455828%
POCP suggests seperate genus between the input genome and Dehalogenimonas_lykanthroporepellens--RS_GCF_000143165.1 as POCP was;	43.30861012576588%
POCP suggests seperate genus between the input genome and Dehalococcoides_mccartyi--RS_GCF_000011905.1 as POCP was;	45.230769230769226%
POCP suggests seperate genus between the input genome and Hippea_maritima--RS_GCF_000194135.1 as POCP was;	18.56364219301058%
POCP suggests seperate genus between the input genome and Tepidiforma_bonchosmolovskayae--RS_GCF_008838325.1 as POCP was;	20.107763899093804%
POCP suggests seperate genus between the input genome and Pseudodesulfovibrio_indicus--RS_GCF_001563225.1 as POCP was;	13.563723531761887%
POCP suggests seperate genus between the input genome and Desulfonatronum_lacustre--RS_GCF_000519265.1 as POCP was;	14.977692797960485%
POCP suggests seperate genus between the input genome and Desulfovibrio_desulfuricans--RS_GCF_000022125.1 as POCP was;	15.079365079365079%
POCP suggests seperate genus between the input genome and Desulfovibrio_piger--RS_GCF_000156375.1 as POCP was;	14.551563711553372%
POCP suggests seperate genus between the input genome and Desulfovibrio_vulgaris--RS_GCF_000195755.1 as POCP was;	13.451289703687912%
POCP suggests seperate genus between the input genome and Desulfovibrio_alaskensis--RS_GCF_000482745.1 as POCP was;	13.686967910936476%
POCP suggests seperate genus between the input genome and Desulfovibrio_indonesiensis--RS_GCF_007625075.1 as POCP was;	13.413685847589424%
POCP suggests seperate genus between the input genome and Desulfovibrio_marinus--RS_GCF_013085545.1 as POCP was;	13.298258345428158%
POCP suggests seperate genus between the input genome and Desulfovibrio_gigas--RS_GCF_000468495.1 as POCP was;	14.370748299319727%
POCP suggests seperate genus between the input genome and Pseudodesulfovibrio_piezophilus--RS_GCF_000341895.1 as POCP was;	13.258379295714892%
