#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Fulvimarina_pelagi--RS_GCF_000153705.1 as POCP was;	9.565903709550119%
POCP suggests seperate genus between the input genome and Nitratireductor_basaltis--RS_GCF_000733725.1 as POCP was;	10.48683160415004%
POCP suggests seperate genus between the input genome and Nitratireductor_aquibiodomus--RS_GCF_000615975.1 as POCP was;	9.707102125453602%
POCP suggests seperate genus between the input genome and Rubritepida_flocculans--RS_GCF_000425365.1 as POCP was;	12.567132116004295%
POCP suggests seperate genus between the input genome and Arboricoccus_pini--RS_GCF_900187945.1 as POCP was;	10.920245398773005%
POCP suggests seperate genus between the input genome and Limisphaera_ngatamarikiensis--RS_GCF_011044775.1 as POCP was;	14.662104362703165%
POCP suggests seperate genus between the input genome and Rubinisphaera_brasiliensis--RS_GCF_000165715.2 as POCP was;	13.963494132985657%
POCP suggests seperate genus between the input genome and Limihaloglobus_sulfuriphilus--RS_GCF_001999965.1 as POCP was;	13.085087871933181%
POCP suggests seperate genus between the input genome and Phycisphaera_mikurensis--RS_GCF_000284115.1 as POCP was;	27.977092807815396%
POCP suggests seperate genus between the input genome and Thermoactinospora_rubra--RS_GCF_002093975.1 as POCP was;	8.59953161592506%
POCP suggests seperate genus between the input genome and Nitratireductor_indicus--RS_GCF_000300515.1 as POCP was;	9.621678230134835%
POCP suggests seperate genus between the input genome and Anaerotruncus_colihominis--RS_GCF_010206195.1 as POCP was;	6.210268948655257%
POCP suggests seperate genus between the input genome and Mariniblastus_fucicola--RS_GCF_008087665.1 as POCP was;	12.019109881820468%
POCP suggests seperate genus between the input genome and Isosphaera_pallida--RS_GCF_000186345.1 as POCP was;	16.431924882629108%
POCP suggests seperate genus between the input genome and Algisphaera_agarilytica--RS_GCF_014207595.1 as POCP was;	27.929780167641944%
POCP suggests seperate genus between the input genome and Thermoanaerobaculum_aquaticum--RS_GCF_000687145.1 as POCP was;	14.116274547929224%
POCP suggests seperate genus between the input genome and Thermomonospora_amylolytica--RS_GCF_003589885.1 as POCP was;	9.36058009228741%
POCP suggests seperate genus between the input genome and Thermomonospora_catenispora--RS_GCF_006363815.1 as POCP was;	10.470169893322797%
POCP suggests seperate genus between the input genome and Thermomonospora_echinospora--RS_GCF_900108175.1 as POCP was;	8.486431036090645%
POCP suggests seperate genus between the input genome and Thermomonospora_umbrina--RS_GCF_003386555.1 as POCP was;	9.037534074229399%
POCP suggests seperate genus between the input genome and Thermobispora_bispora--RS_GCF_000092645.1 as POCP was;	11.515625%
POCP suggests seperate genus between the input genome and Caldithrix_abyssi--RS_GCF_001886815.1 as POCP was;	9.941078712796495%
POCP suggests seperate genus between the input genome and Fibrobacter_intestinalis--RS_GCF_900167415.1 as POCP was;	6.875986669005438%
POCP suggests seperate genus between the input genome and Gemmobacter_aquatilis--RS_GCF_900110025.1 as POCP was;	9.857035364936042%
POCP suggests seperate genus between the input genome and Thermomonospora_curvata--RS_GCF_000024385.1 as POCP was;	9.931990247658156%
POCP suggests seperate genus between the input genome and Gemmobacter_aestuarii--RS_GCF_004799285.1 as POCP was;	10.418310970797158%
POCP suggests seperate genus between the input genome and Gemmobacter_nectariphilus--RS_GCF_000429765.1 as POCP was;	9.491903964265774%
POCP suggests seperate genus between the input genome and Rhodobacter_flagellatus--RS_GCF_008271465.1 as POCP was;	10.25039123630673%
POCP suggests seperate genus between the input genome and Falsirhodobacter_deserti--RS_GCF_004015795.1 as POCP was;	10.998955795335885%
POCP suggests seperate genus between the input genome and Tabrizicola_aquatica--RS_GCF_002900975.1 as POCP was;	10.066405070932689%
POCP suggests seperate genus between the input genome and Cereibacter_johrii--RS_GCF_001720585.1 as POCP was;	10.67712045616536%
POCP suggests seperate genus between the input genome and Brevundimonas_diminuta--RS_GCF_000204035.1 as POCP was;	11.056105610561056%
POCP suggests seperate genus between the input genome and Brevundimonas_naejangsanensis--RS_GCF_000421705.1 as POCP was;	11.374978489072449%
POCP suggests seperate genus between the input genome and Brevundimonas_abyssalis--RS_GCF_000466985.1 as POCP was;	11.08161911081619%
