#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Ruminiclostridium_papyrosolvens--RS_GCF_000175795.2 as POCP was;	10.744611365120836%
POCP suggests seperate genus between the input genome and Ruminiclostridium_cellobioparum--RS_GCF_000350485.1 as POCP was;	9.90566037735849%
POCP suggests seperate genus between the input genome and Dietzia_cercidiphylli--RS_GCF_014145145.1 as POCP was;	9.616137877007443%
POCP suggests seperate genus between the input genome and Dietzia_psychralcaliphila--RS_GCF_003096095.1 as POCP was;	9.577773715956864%
POCP suggests seperate genus between the input genome and Amycolatopsis_eburnea--RS_GCF_003937945.1 as POCP was;	6.633513897522422%
POCP suggests seperate genus between the input genome and Amycolatopsis_benzoatilytica--RS_GCF_000383915.1 as POCP was;	7.542776146603219%
POCP suggests seperate genus between the input genome and Aeromicrobium_erythreum--RS_GCF_001509405.1 as POCP was;	10.474755086661643%
POCP suggests seperate genus between the input genome and Gordonia_sihwensis--RS_GCF_000333035.1 as POCP was;	9.751434034416825%
POCP suggests seperate genus between the input genome and Amycolatopsis_kentuckyensis--RS_GCF_002155975.1 as POCP was;	6.4680551893839535%
POCP suggests seperate genus between the input genome and Saccharothrix_ecbatanensis--RS_GCF_014205015.1 as POCP was;	7.011351712296099%
POCP suggests seperate genus between the input genome and Kribbella_monticola--RS_GCF_003261635.1 as POCP was;	7.571011988335672%
POCP suggests seperate genus between the input genome and Kribbella_catacumbae--RS_GCF_000372465.1 as POCP was;	6.708166867973614%
POCP suggests seperate genus between the input genome and Kribbella_qitaiheensis--RS_GCF_014217565.1 as POCP was;	7.086371572352881%
POCP suggests seperate genus between the input genome and Kribbella_sandramycini--RS_GCF_013131805.1 as POCP was;	7.313929760498334%
POCP suggests seperate genus between the input genome and Kribbella_flavida--RS_GCF_000024345.1 as POCP was;	7.4994403402731145%
POCP suggests seperate genus between the input genome and Actinomarinicola_tropica--RS_GCF_009650215.1 as POCP was;	11.903039073806077%
POCP suggests seperate genus between the input genome and Thermoflexus_hugenholtzii--RS_GCF_900187885.1 as POCP was;	18.46865797223391%
POCP suggests seperate genus between the input genome and Dictyobacter_vulcani--RS_GCF_008974265.1 as POCP was;	10.490415147594966%
POCP suggests seperate genus between the input genome and Ktedonobacter_racemifer--RS_GCF_000178855.1 as POCP was;	6.691500169319337%
POCP suggests seperate genus between the input genome and Leptolinea_tardivitalis--RS_GCF_001050275.1 as POCP was;	13.479017598143491%
POCP suggests seperate genus between the input genome and Pelolinea_submarina--RS_GCF_003966975.1 as POCP was;	12.974939369442199%
POCP suggests seperate genus between the input genome and Anaerolinea_thermophila--RS_GCF_000199675.1 as POCP was;	14.138817480719796%
POCP suggests seperate genus between the input genome and Caldilinea_aerophila--RS_GCF_000281175.1 as POCP was;	13.17970822281167%
POCP suggests seperate genus between the input genome and Dehalogenimonas_alkenigignens--RS_GCF_001466665.1 as POCP was;	30.33350979354156%
POCP suggests seperate genus between the input genome and Dehalogenimonas_formicexedens--RS_GCF_001953175.1 as POCP was;	29.496402877697843%
POCP suggests seperate genus between the input genome and Dehalogenimonas_lykanthroporepellens--RS_GCF_000143165.1 as POCP was;	30.983560880468097%
POCP suggests seperate genus between the input genome and Dehalococcoides_mccartyi--RS_GCF_000011905.1 as POCP was;	30.002929973630238%
POCP suggests seperate genus between the input genome and Tepidiforma_bonchosmolovskayae--RS_GCF_008838325.1 as POCP was;	18.398599868737694%
POCP suggests seperate genus between the input genome and Thermodesulfitimonas_autotrophica--RS_GCF_003815015.1 as POCP was;	20.290927021696252%
POCP suggests seperate genus between the input genome and Dictyoglomus_thermophilum--RS_GCF_000020965.1 as POCP was;	16.94148936170213%
POCP suggests seperate genus between the input genome and Amycolatopsis_orientalis--RS_GCF_000478275.1 as POCP was;	7.091704794111796%
POCP suggests seperate genus between the input genome and Saccharothrix_australiensis--RS_GCF_003634935.1 as POCP was;	8.37225595516114%
POCP suggests seperate genus between the input genome and Dictyobacter_aurantiacus--RS_GCF_003967515.1 as POCP was;	9.729155602761551%
POCP suggests seperate genus between the input genome and Clostridium_chromiireducens--RS_GCF_002029255.1 as POCP was;	10.1159114857745%
POCP suggests seperate genus between the input genome and Clostridium_perfringens--RS_GCF_000013285.1 as POCP was;	10.107391029690461%
POCP suggests seperate genus between the input genome and Clostridium_drakei--RS_GCF_000633595.2 as POCP was;	10.401167031363968%
POCP suggests seperate genus between the input genome and Clostridium_carboxidivorans--RS_GCF_001038625.1 as POCP was;	9.8216812906878%
POCP suggests seperate genus between the input genome and Clostridium_sulfidigenes--RS_GCF_000732635.1 as POCP was;	10.096768303815958%
POCP suggests seperate genus between the input genome and Thermobrachium_celere--RS_GCF_000430995.1 as POCP was;	14.363335695724071%
