#Matching species	POCP (%)
POCP suggests seperate genus between the input genome and Paenibacillus_crassostreae--RS_GCF_001857945.1 as POCP was;	7.412611979624099%
POCP suggests seperate genus between the input genome and Paenibacillus_taiwanensis--RS_GCF_000425125.1 as POCP was;	7.439564181137214%
POCP suggests seperate genus between the input genome and Paenibacillus_aquistagni--RS_GCF_900177815.1 as POCP was;	7.005426739023187%
POCP suggests seperate genus between the input genome and Paenibacillus_swuensis--RS_GCF_001644605.1 as POCP was;	7.7393431167016065%
POCP suggests seperate genus between the input genome and Paenibacillus_sacheonensis--RS_GCF_009909195.1 as POCP was;	6.165652288965335%
POCP suggests seperate genus between the input genome and Alkalicoccus_daliensis--RS_GCF_900103955.1 as POCP was;	8.967275818104547%
POCP suggests seperate genus between the input genome and Evansella_clarkii--RS_GCF_002019695.1 as POCP was;	7.11771008724935%
POCP suggests seperate genus between the input genome and Paenibacillus_assamensis--RS_GCF_000422445.1 as POCP was;	7.579245617141845%
POCP suggests seperate genus between the input genome and Paenibacillus_contaminans--RS_GCF_003285015.1 as POCP was;	4.962073324905184%
POCP suggests seperate genus between the input genome and Paenibacillus_taihuensis--RS_GCF_003386535.1 as POCP was;	6.255885914166555%
POCP suggests seperate genus between the input genome and Alkalicoccus_luteus--RS_GCF_012034335.1 as POCP was;	8.6746481831548%
POCP suggests seperate genus between the input genome and Alkalicoccus_chagannorensis--RS_GCF_000429725.1 as POCP was;	9.416648459689753%
POCP suggests seperate genus between the input genome and Alkalicoccus_halolimnae--RS_GCF_008014775.1 as POCP was;	9.331568497683653%
POCP suggests seperate genus between the input genome and Alkalicoccus_saliphilus--RS_GCF_003044065.1 as POCP was;	9.533333333333333%
POCP suggests seperate genus between the input genome and Alkalicoccus_urumqiensis--RS_GCF_002993335.1 as POCP was;	9.357256416079945%
POCP suggests seperate genus between the input genome and Salipaludibacillus_aurantiacus--RS_GCF_900111295.1 as POCP was;	8.214676889375685%
POCP suggests seperate genus between the input genome and Salipaludibacillus_neizhouensis--RS_GCF_002886185.1 as POCP was;	6.646668771708242%
POCP suggests seperate genus between the input genome and Salipaludibacillus_agaradhaerens--RS_GCF_002019735.1 as POCP was;	8.113316631335517%
POCP suggests seperate genus between the input genome and Aneurinibacillus_soli--RS_GCF_002355375.1 as POCP was;	8.479420731707316%
POCP suggests seperate genus between the input genome and Desulfitobacterium_chlororespirans--RS_GCF_900143285.1 as POCP was;	6.736938588450962%
POCP suggests seperate genus between the input genome and Kiritimatiella_glycovorans--RS_GCF_001017655.1 as POCP was;	11.766304347826088%
POCP suggests seperate genus between the input genome and Chlamydia_avium--RS_GCF_000583875.1 as POCP was;	31.657608695652172%
POCP suggests seperate genus between the input genome and Chlamydia_gallinacea--RS_GCF_000471025.2 as POCP was;	31.996311664361453%
POCP suggests seperate genus between the input genome and Chlamydia_suis--RS_GCF_900169085.1 as POCP was;	32.76260990282277%
POCP suggests seperate genus between the input genome and Chlamydia_trachomatis--RS_GCF_000012125.1 as POCP was;	32.57960313797877%
POCP suggests seperate genus between the input genome and Chlamydia_muridarum--RS_GCF_000006685.1 as POCP was;	32.03342618384401%
POCP suggests seperate genus between the input genome and Chlamydia_pecorum--RS_GCF_000204135.1 as POCP was;	32.14774281805746%
POCP suggests seperate genus between the input genome and Chlamydia_pneumoniae--RS_GCF_000007205.1 as POCP was;	30.442324371205547%
POCP suggests seperate genus between the input genome and Parachlamydia_acanthamoebae--RS_GCF_000875975.1 as POCP was;	27.045030642152945%
POCP suggests seperate genus between the input genome and Simkania_negevensis--RS_GCF_000237205.1 as POCP was;	40.293954520244036%
POCP suggests seperate genus between the input genome and Waddlia_chondrophila--RS_GCF_000092785.1 as POCP was;	31.964624131396086%
POCP suggests seperate genus between the input genome and Rheinheimera_baltica--RS_GCF_000425345.1 as POCP was;	7.497116493656286%
POCP suggests seperate genus between the input genome and Salinisphaera_shabanensis--RS_GCF_000215955.2 as POCP was;	8.119478334034497%
POCP suggests seperate genus between the input genome and Aneurinibacillus_aneurinilyticus--RS_GCF_000466385.1 as POCP was;	7.4187614960147155%
POCP suggests seperate genus between the input genome and Desulfitobacterium_dehalogenans--RS_GCF_000243155.2 as POCP was;	7.90205898720089%
POCP suggests seperate genus between the input genome and Orbus_hercynius--RS_GCF_003634275.1 as POCP was;	9.743742550655542%
POCP suggests seperate genus between the input genome and Rheinheimera_salexigens--RS_GCF_001752395.1 as POCP was;	8.39954597048808%
POCP suggests seperate genus between the input genome and Salinisphaera_hydrothermalis--RS_GCF_000732535.1 as POCP was;	8.49724626278521%
POCP suggests seperate genus between the input genome and Acidithiobacillus_thiooxidans--RS_GCF_009662475.1 as POCP was;	7.919966652771988%
POCP suggests seperate genus between the input genome and Fluviispira_multicolorata--RS_GCF_009208585.1 as POCP was;	7.335907335907336%
